2459321.923084076
2459321.9300285205
2459321.936972965
2459350.7519427855
2459350.75888723
2459350.7658316744
2459360.0408176477
2459360.047762092
2459360.0547065367
2459371.0331878704
2459371.040132315
2459371.0470767594
2459378.769098801
2459378.7760432456
2459378.78298769
2459384.855161734
2459384.8621061784
2459384.869050623
2459418.8234358924
2459418.830380337
2459418.8373247813
2459420.750041608
2459420.7569860523
2459420.7639304968
2459462.785819387
2459462.7927638316
2459462.799708276
2459509.7500732555
2459509.7570177
2459509.7639621445
2459686.784720127
2459686.7916645715
2459686.798609016
2459715.742708906
2459715.7496533506
2459715.756597795
2459725.0310027944
2459725.037947239
2459725.0448916834
2459736.1090336256
2459736.11597807
2459736.1229225146
2459743.809290987
2459743.8162354315
2459743.823179876
2459749.845962434
2459749.8529068786
2459749.859851323
2459783.8217436406
2459783.828688085
2459783.8356325296
2459785.7571169566
2459785.764061401
2459785.7710058456
2459827.8172564195
2459827.824200864
2459827.8311453084
2459874.767260179
2459874.7742046234
2459874.781149068
