2459249.106688459
2459250.059417007
2459253.09286689
2459260.125596199
2459261.0190041875
2459262.111134746
2459266.950185211
2459268.1099689654
2459270.084943889
2459271.0654437374
2459276.1148567637
2459280.026814646
2459281.1220216947
2459289.059139398
2459291.137326309
2459293.0679493668
2459295.0775366384
2459297.070549879
2459299.0796948383
2459302.0698245405
2459304.1239861357
2459307.077082991
2459308.127139249
2459313.1389600346
2459313.8816464585
2459320.8061936377
2459321.8260970474
2459324.8235150143
2459326.1029022182
2459326.7806885336
2459328.063117215
2459328.987803917
2459332.06854561
2459333.0030463687
2459334.769926875
2459336.964664036
2459337.9560520076
2459339.084497761
2459340.7990041072
2459347.7741028676
2459348.7849066523
2459350.0649792324
2459350.771438949
2459351.7908531507
2459352.9619807624
2459354.7755374103
2459357.1155770943
2459358.094146289
2459359.086323545
2459360.0443681367
2459360.780567459
2459362.0846117944
2459363.0861548753
2459363.7582882107
2459364.825284251
2459366.0777728837
2459367.0116591067
2459367.8135418436
2459369.098510151
2459369.8718242906
